Time,Gait_Phases
1738244565.4926949,False
1738244565.5078726,False
1738244565.5253627,False
1738244565.5413065,False
1738244565.5581305,False
1738244565.5750208,False
1738244565.5915723,False
1738244565.608012,False
1738244565.6253805,False
1738244565.6409342,False
1738244565.657829,False
1738244565.6753645,False
1738244565.6915135,False
1738244565.7089148,False
1738244565.7258675,False
1738244565.7426713,False
1738244565.758339,False
1738244565.7763972,False
1738244565.794175,False
1738244565.808435,False
1738244565.826835,False
1738244565.843628,False
1738244565.8593743,False
1738244565.877222,False
1738244565.8942602,False
1738244565.909774,False
1738244565.9273071,False
1738244565.9448102,False
1738244565.9595418,False
1738244565.97746,False
1738244565.995208,False
1738244566.009758,False
1738244566.0273235,False
1738244566.0455132,False
1738244566.0593104,False
1738244566.0773911,False
1738244566.0954206,False
1738244566.1105556,False
1738244566.1275089,False
1738244566.1453755,False
1738244566.1610093,False
1738244566.178259,False
1738244566.195195,False
1738244566.211067,False
1738244566.2285843,False
1738244566.2454865,False
1738244566.260298,False
1738244566.278421,False
1738244566.295432,False
1738244566.3112676,False
1738244566.3283842,False
1738244566.34574,False
1738244566.3609977,False
1738244566.3786387,False
1738244566.3956091,False
1738244566.4112196,False
1738244566.42882,False
1738244566.446321,False
1738244566.4609892,False
1738244566.478964,False
1738244566.4962528,False
1738244566.5106804,False
1738244566.5288658,False
1738244566.5460856,False
1738244566.561748,False
1738244566.579396,False
1738244566.5963218,False
1738244566.611799,False
1738244566.62991,False
1738244566.6461446,False
1738244566.6622126,False
1738244566.6796708,False
1738244566.6963923,False
1738244566.7114124,False
1738244566.7296815,False
1738244566.746197,False
1738244566.761866,False
1738244566.779014,False
1738244566.7968576,False
1738244566.8119202,False
1738244566.8302586,False
1738244566.8468874,False
1738244566.8625937,False
1738244566.8804014,False
1738244566.896927,False
1738244566.911789,False
1738244566.9303236,False
1738244566.9469514,False
1738244566.9619756,False
1738244566.9802885,False
1738244566.9975948,False
1738244567.0124962,False
1738244567.0308263,False
1738244567.0482342,False
1738244567.0625014,False
1738244567.081135,False
1738244567.097507,False
1738244567.112635,False
1738244567.130581,False
1738244567.1471767,False
1738244567.162479,False
1738244567.1802032,False
1738244567.1975348,False
1738244567.2121685,False
1738244567.2294762,False
1738244567.2464302,False
1738244567.2618835,False
1738244567.2792585,False
1738244567.297454,False
1738244567.31242,False
1738244567.329241,False
1738244567.3464172,False
1738244567.3615053,False
1738244567.379134,False
1738244567.3969283,False
1738244567.4115248,False
1738244567.4288478,False
1738244567.4464636,False
1738244567.4617996,False
1738244567.478571,False
1738244567.4967098,False
1738244567.5120132,False
1738244567.529152,False
1738244567.5467074,False
1738244567.562161,False
1738244567.5798037,False
1738244567.5969536,False
1738244567.6119044,False
1738244567.629514,False
1738244567.6471093,False
1738244567.662359,False
1738244567.67959,False
1738244567.6970131,False
1738244567.712785,False
1738244567.7301404,False
1738244567.7479498,False
1738244567.7625203,False
1738244567.780646,False
1738244567.7974465,False
1738244567.813133,False
1738244567.830036,False
1738244567.847433,False
1738244567.862309,False
1738244567.881111,False
1738244567.8975573,False
1738244567.9124317,False
1738244567.9290416,False
1738244567.947649,False
1738244567.9622054,False
1738244567.980525,False
1738244567.9975169,False
1738244568.0132058,False
1738244568.0301838,False
1738244568.0476682,False
1738244568.0631132,False
1738244568.080264,False
1738244568.0978782,False
1738244568.1127155,False
1738244568.1301315,False
1738244568.147565,False
1738244568.1632135,False
1738244568.180566,False
1738244568.197976,False
1738244568.212844,False
1738244568.2300656,False
1738244568.247638,False
1738244568.2626872,False
1738244568.2800045,False
1738244568.2979991,False
1738244568.3133545,False
1738244568.3301249,False
1738244568.348628,False
1738244568.363042,False
1738244568.3802843,False
1738244568.3985877,False
1738244568.4134686,False
1738244568.428945,False
1738244568.4481273,False
1738244568.463963,False
1738244568.4804766,False
1738244568.4978857,False
1738244568.5134816,False
1738244568.5296228,False
1738244568.5489302,False
1738244568.5633109,False
1738244568.5811565,False
1738244568.5989194,False
1738244568.613876,False
1738244568.6293955,False
1738244568.648907,False
1738244568.663325,False
1738244568.6797707,False
1738244568.6991224,False
1738244568.7138855,False
1738244568.729495,False
1738244568.7487032,False
1738244568.763993,False
1738244568.7800283,False
1738244568.7985785,False
1738244568.8139307,False
1738244568.8294325,False
1738244568.8486536,False
1738244568.8639183,False
1738244568.880576,False
1738244568.8986423,False
1738244568.9141066,False
1738244568.9298768,False
1738244568.9490297,False
1738244568.9642065,False
1738244568.9803195,False
1738244568.9989374,False
1738244569.0136962,False
1738244569.029919,False
1738244569.0492065,False
1738244569.0642614,False
1738244569.0798967,False
1738244569.0996406,False
1738244569.1146488,False
1738244569.1304076,False
1738244569.1486487,False
1738244569.16434,False
1738244569.181075,False
1738244569.1998963,False
1738244569.213951,False
1738244569.2299044,False
1738244569.248739,False
1738244569.2639678,False
1738244569.2798293,False
1738244569.2991333,False
1738244569.3147123,False
1738244569.328364,False
1738244569.3493953,False
1738244569.3642323,False
1738244569.3789668,False
1738244569.39919,False
1738244569.413764,False
1738244569.4285443,False
1738244569.4490526,False
1738244569.4634695,False
1738244569.4791987,False
1738244569.498774,False
1738244569.5140767,False
1738244569.5293438,False
1738244569.5491436,False
1738244569.5633357,False
1738244569.5796902,False
1738244569.5989964,False
1738244569.6135576,False
1738244569.6290054,False
1738244569.6492724,False
1738244569.664236,False
1738244569.6789076,False
1738244569.699872,False
1738244569.7141087,False
1738244569.7294466,False
1738244569.749884,False
1738244569.764068,False
1738244569.779595,False
1738244569.7997472,False
1738244569.8134966,False
1738244569.8299203,False
1738244569.8496294,False
1738244569.8643594,False
1738244569.8798206,False
1738244569.9004471,False
1738244569.9148135,False
1738244569.9297726,False
1738244569.9497273,False
1738244569.964913,False
1738244569.9797783,False
1738244569.9997633,False
1738244570.0147417,False
1738244570.0304878,False
1738244570.049844,False
1738244570.0642078,False
1738244570.0805902,False
1738244570.1004145,False
1738244570.1180496,False
1738244570.1334617,False
1738244570.1513827,False
1738244570.168177,False
1738244570.187637,False
1738244570.2023704,False
1738244570.2194188,False
1738244570.2384164,False
1738244570.2534409,False
1738244570.268777,False
1738244570.2886004,False
1738244570.3032172,False
1738244570.3183608,False
1738244570.3379743,False
1738244570.3525646,False
1738244570.3686123,False
1738244570.3878248,False
1738244570.4026904,False
1738244570.417974,False
1738244570.4333792,False
1738244570.4510417,False
1738244570.4661674,False
1738244570.4815104,False
1738244570.5011196,False
1738244570.5155196,False
1738244570.5312414,False
1738244570.5512283,False
1738244570.5658395,False
1738244570.581836,False
1738244570.6011417,False
1738244570.6155336,False
1738244570.6319685,False
1738244570.6507626,False
1738244570.6659086,False
1738244570.6820347,False
1738244570.701822,False
1738244570.716584,False
1738244570.7316566,False
1738244570.7507937,False
1738244570.7662308,False
1738244570.7818894,False
1738244570.8010294,False
1738244570.816971,False
1738244570.8322766,False
1738244570.8519888,False
1738244570.86665,False
1738244570.8822534,False
1738244570.9019,False
1738244570.9164977,False
1738244570.932485,False
1738244570.9519458,False
1738244570.9663095,False
1738244570.9823875,False
1738244571.001485,False
1738244571.0165317,False
1738244571.0322752,False
1738244571.0515983,False
1738244571.0662608,False
1738244571.0830271,False
1738244571.1018455,False
1738244571.116768,False
1738244571.1326263,False
1738244571.152057,False
1738244571.1662114,False
1738244571.1827772,False
1738244571.2022195,False
1738244571.2172568,False
1738244571.2335904,False
1738244571.2519455,False
1738244571.2671914,False
1738244571.2833726,False
1738244571.3025198,False
1738244571.3168635,False
1738244571.3333156,False
1738244571.3522117,False
1738244571.366855,False
1738244571.383221,False
1738244571.4028456,False
1738244571.4170551,False
1738244571.433149,False
1738244571.453066,False
1738244571.4668005,False
1738244571.483544,False
1738244571.5024035,False
1738244571.517146,False
1738244571.5337777,False
1738244571.552127,False
1738244571.567492,False
1738244571.5835135,False
1738244571.6021724,False
1738244571.6167145,False
1738244571.633332,False
1738244571.6527908,False
1738244571.6671498,False
1738244571.6833289,False
1738244571.7027156,False
1738244571.7174268,False
1738244571.734511,False
1738244571.7536705,False
1738244571.7670355,False
1738244571.7836325,False
1738244571.802876,False
1738244571.8172936,False
1738244571.834322,False
1738244571.8530629,False
1738244571.867428,False
1738244571.8839903,False
1738244571.9028692,False
1738244571.9172966,False
1738244571.9338014,False
1738244571.953128,False
1738244571.9678466,False
1738244571.9837267,False
1738244572.003231,False
1738244572.0175314,False
1738244572.033949,False
1738244572.053201,False
1738244572.067525,False
1738244572.0846765,False
1738244572.1028583,False
1738244572.118041,False
1738244572.1339235,False
1738244572.1534033,False
1738244572.167446,False
1738244572.184771,False
1738244572.203073,False
1738244572.2178748,False
1738244572.2341456,False
1738244572.254089,False
1738244572.2681434,False
1738244572.285098,False
1738244572.3036327,False
1738244572.3185985,False
1738244572.335231,False
1738244572.353551,False
1738244572.3683984,False
1738244572.384806,False
1738244572.4033878,False
1738244572.4186769,False
1738244572.4350598,False
1738244572.4542332,False
1738244572.468179,False
1738244572.4857545,False
1738244572.5042138,False
1738244572.5183372,False
1738244572.5349214,False
1738244572.554486,False
1738244572.568663,False
1738244572.585125,False
1738244572.6042411,False
1738244572.618606,False
1738244572.6351616,False
1738244572.653885,False
1738244572.6689427,False
1738244572.6857977,False
1738244572.7049782,False
1738244572.719334,False
1738244572.7360637,False
1738244572.754569,False
1738244572.7687902,False
1738244572.7863204,False
1738244572.8047564,False
1738244572.8198,False
1738244572.8359857,False
1738244572.8547375,False
1738244572.8697095,False
1738244572.8878338,False
1738244572.9050198,False
1738244572.9196465,False
1738244572.938336,False
1738244572.9563634,False
1738244572.9716733,False
1738244572.989539,False
1738244573.0077488,False
1738244573.0229878,False
1738244573.0406137,False
1738244573.0593967,False
1738244573.075469,False
1738244573.0933974,False
1738244573.111194,False
1738244573.1268628,False
1738244573.14501,False
1738244573.1623654,False
1738244573.1774957,False
1738244573.1963682,False
1738244573.2136564,False
1738244573.2293634,False
1738244573.2473788,False
1738244573.2641647,False
1738244573.2795973,False
1738244573.2977486,False
1738244573.3139763,False
1738244573.3294978,False
1738244573.3482468,False
1738244573.364283,False
1738244573.3796327,False
1738244573.3988545,False
1738244573.414757,False
1738244573.4294612,False
1738244573.4492767,False
1738244573.4650269,False
1738244573.4805462,False
1738244573.499629,False
1738244573.514756,False
1738244573.5296175,False
1738244573.5489206,False
1738244573.56499,False
1738244573.579673,False
1738244573.5994487,False
1738244573.614929,False
1738244573.630239,False
1738244573.649315,False
1738244573.66572,False
1738244573.6804278,False
1738244573.69944,False
1738244573.71523,False
1738244573.730789,False
1738244573.7498767,False
1738244573.765648,False
1738244573.7805622,False
1738244573.8004456,False
1738244573.8156548,False
1738244573.8304756,False
1738244573.8503144,False
1738244573.8655756,False
1738244573.8808634,False
1738244573.9000225,False
1738244573.916251,False
1738244573.9311984,False
1738244573.950606,False
1738244573.965861,False
1738244573.9814816,False
1738244574.0011735,False
1738244574.0157385,False
1738244574.0323582,False
1738244574.0515752,False
1738244574.0665035,False
1738244574.0817268,False
1738244574.1014931,False
1738244574.1164112,False
1738244574.1321058,False
1738244574.1522155,False
1738244574.166931,False
1738244574.1812382,False
1738244574.2014017,False
1738244574.216816,False
1738244574.232054,False
1738244574.251217,False
1738244574.2669108,False
1738244574.2824588,False
1738244574.3026338,False
1738244574.3170242,False
1738244574.3332522,False
1738244574.3517256,False
1738244574.3679736,False
1738244574.3841054,False
1738244574.4025304,False
1738244574.4183855,False
1738244574.433437,False
1738244574.4528227,False
1738244574.469311,False
1738244574.4865415,False
1738244574.504989,False
1738244574.5189054,False
1738244574.5370457,False
1738244574.5542116,False
1738244574.569613,False
1738244574.5866165,False
1738244574.604497,False
1738244574.6192825,False
1738244574.6362462,False
1738244574.654465,False
1738244574.669357,False
1738244574.6854355,False
1738244574.704751,False
1738244574.7198138,False
1738244574.734421,False
1738244574.754422,False
1738244574.7688468,False
1738244574.785282,False
1738244574.8039129,False
1738244574.8192532,False
1738244574.835184,False
1738244574.8542802,False
1738244574.8693254,False
1738244574.8841355,False
1738244574.9040737,False
1738244574.919068,False
1738244574.933923,False
1738244574.9539902,False
1738244574.9689422,False
1738244574.983604,False
1738244575.0045912,False
1738244575.0187504,False
1738244575.0338726,False
1738244575.0543213,False
1738244575.0690544,False
1738244575.0840447,False
1738244575.1040585,False
1738244575.1185956,False
1738244575.1340778,False
1738244575.1546812,False
1738244575.169222,False
1738244575.1850767,False
1738244575.2046282,False
1738244575.2193892,False
1738244575.2345622,False
1738244575.2548406,False
1738244575.2699957,False
1738244575.2855885,False
1738244575.305217,False
1738244575.319605,False
1738244575.3354974,False
1738244575.3548667,False
1738244575.3702042,False
1738244575.3852444,False
1738244575.4056048,False
1738244575.4199946,False
1738244575.435949,False
1738244575.4549491,False
1738244575.470439,False
1738244575.4859216,False
1738244575.505237,False
1738244575.5197847,False
1738244575.5359385,False
1738244575.5552647,False
1738244575.5697694,False
1738244575.5856524,False
1738244575.6051562,False
1738244575.6201663,False
1738244575.6354165,False
1738244575.6558597,False
1738244575.670065,False
1738244575.6857448,False
1738244575.7055976,False
1738244575.7200975,False
1738244575.7354245,False
1738244575.755648,False
1738244575.7697122,False
1738244575.785346,False
1738244575.8052402,False
1738244575.8202047,False
1738244575.8354578,False
1738244575.8560898,False
1738244575.8704932,False
1738244575.8855324,False
1738244575.905403,False
1738244575.9204063,False
1738244575.935397,False
1738244575.9555323,False
1738244575.9704754,False
1738244575.9855394,False
1738244576.005829,False
1738244576.02027,False
1738244576.036115,False
1738244576.0562756,False
1738244576.0707276,False
1738244576.086342,False
1738244576.1064048,False
1738244576.1210144,False
1738244576.1361375,False
1738244576.1559205,False
1738244576.170853,False
1738244576.1862547,False
1738244576.2069275,False
1738244576.220865,False
1738244576.236626,False
1738244576.2564774,False
1738244576.2728577,False
1738244576.2882743,False
1738244576.3073575,False
1738244576.3217726,False
1738244576.3377478,False
1738244576.3566809,False
1738244576.3716795,False
1738244576.3866072,False
1738244576.4072752,False
1738244576.4211743,False
1738244576.436715,False
1738244576.456657,False
1738244576.471779,False
1738244576.4866157,False
1738244576.50688,False
1738244576.5212154,False
1738244576.5370672,False
1738244576.5561,False
1738244576.5713356,False
1738244576.5863369,False
1738244576.607077,False
1738244576.6211772,False
1738244576.6364918,False
1738244576.6566668,False
1738244576.6713867,False
1738244576.6862671,False
1738244576.7070005,False
1738244576.7211783,False
1738244576.7364948,False
1738244576.756975,False
1738244576.7713065,False
1738244576.7866063,False
1738244576.807933,False
1738244576.821718,False
1738244576.8368268,False
1738244576.856789,False
1738244576.8719733,False
1738244576.886844,False
1738244576.90758,False
1738244576.9214537,False
1738244576.936912,False
1738244576.9567363,False
1738244576.9720857,False
1738244576.9891477,False
1738244577.0070195,False
1738244577.0225108,False
1738244577.0368972,False
1738244577.0568633,False
1738244577.0713017,False
1738244577.0861845,False
1738244577.1068077,False
1738244577.121837,False
1738244577.13687,False
1738244577.1561244,False
1738244577.1712496,False
1738244577.186035,False
1738244577.2051778,False
1738244577.2197487,False
1738244577.2356198,False
1738244577.250198,False
1738244577.2685995,False
1738244577.2837095,False
1738244577.299795,False
1738244577.3191714,False
1738244577.3332124,False
1738244577.3496838,False
1738244577.3693182,False
1738244577.3838134,False
1738244577.399526,False
1738244577.419814,False
1738244577.4335058,False
1738244577.4494517,False
1738244577.4693382,False
1738244577.4835186,False
1738244577.5007105,False
1738244577.519341,False
1738244577.5337486,False
1738244577.5501747,False
1738244577.569597,False
1738244577.5841897,False
1738244577.6006458,False
1738244577.619136,False
1738244577.6342783,False
1738244577.6502192,False
1738244577.669621,False
1738244577.6843555,False
1738244577.7004707,False
1738244577.719272,False
1738244577.7343783,False
1738244577.7501893,False
1738244577.7697215,False
1738244577.7842436,False
1738244577.80117,False
1738244577.819647,False
1738244577.8343415,False
1738244577.8500035,False
1738244577.8701403,False
1738244577.8840792,False
1738244577.9003255,False
1738244577.9197004,False
1738244577.933969,False
1738244577.9505413,False
1738244577.970712,False
1738244577.9846995,False
1738244578.0007102,False
1738244578.019778,False
1738244578.0344572,False
1738244578.0507047,False
1738244578.0694602,False
1738244578.0847054,False
1738244578.100781,False
1738244578.1196532,False
1738244578.13466,False
1738244578.1506324,False
1738244578.170118,False
1738244578.1847286,False
1738244578.2010355,False
1738244578.220632,False
1738244578.2345586,False
1738244578.250639,False
1738244578.2702117,False
1738244578.2847044,False
1738244578.302039,False
1738244578.3201826,False
1738244578.335176,False
1738244578.351128,False
1738244578.37107,False
1738244578.3847904,False
1738244578.401719,False
1738244578.4204822,False
1738244578.435178,False
1738244578.451384,False
1738244578.4709728,False
1738244578.484997,False
1738244578.50142,False
1738244578.521024,False
1738244578.5350585,False
1738244578.5518725,False
1738244578.5705874,False
1738244578.5852623,False
1738244578.6015277,False
1738244578.6211026,False
1738244578.6356144,False
1738244578.652044,False
1738244578.670893,False
1738244578.6854265,False
1738244578.7024388,False
1738244578.7211075,False
1738244578.736303,False
1738244578.7516155,False
1738244578.7714736,False
1738244578.784903,False
1738244578.801584,False
1738244578.820989,False
1738244578.835637,False
1738244578.8518367,False
1738244578.871072,False
1738244578.885778,False
1738244578.902581,False
1738244578.9212823,False
1738244578.936214,False
1738244578.95351,False
1738244578.9714882,False
1738244578.986024,False
1738244579.003838,False
1738244579.022465,False
1738244579.036686,False
1738244579.0535429,False
1738244579.0721068,False
1738244579.0866785,False
1738244579.1042898,False
1738244579.1223269,False
1738244579.1372526,False
1738244579.154974,False
1738244579.1722822,False
1738244579.1871688,False
1738244579.204595,False
1738244579.2222435,False
1738244579.2366133,False
1738244579.254702,False
1738244579.272677,False
1738244579.2876492,False
1738244579.305122,False
1738244579.3228748,False
1738244579.3370762,False
1738244579.354778,False
1738244579.372467,False
1738244579.3871844,False
1738244579.4050395,False
1738244579.4226704,False
1738244579.437491,False
1738244579.4547002,False
1738244579.4730835,False
1738244579.4871788,False
1738244579.5054755,False
1738244579.5225725,False
1738244579.5377092,False
1738244579.555285,False
1738244579.5730336,False
1738244579.587423,False
1738244579.6059442,False
1738244579.6232,False
1738244579.6379287,False
1738244579.6559594,False
1738244579.674034,False
1738244579.688486,False
1738244579.7065048,False
1738244579.7240937,False
1738244579.739087,False
1738244579.7569034,False
1738244579.7738895,False
1738244579.789608,False
1738244579.8070931,False
1738244579.8246503,False
1738244579.8391433,False
1738244579.8574865,False
1738244579.8741057,False
1738244579.8890595,False
1738244579.9071944,False
1738244579.9244988,False
1738244579.938929,False
1738244579.9579775,False
1738244579.9748354,False
1738244579.9889607,False
1738244580.0082283,False
1738244580.0250535,False
1738244580.0393398,False
1738244580.059038,False
1738244580.0748594,False
1738244580.0895147,False
1738244580.10807,False
1738244580.1256828,False
1738244580.1398897,False
1738244580.1590576,False
1738244580.175672,False
1738244580.189905,False
1738244580.209013,False
1738244580.2257855,False
1738244580.2404785,False
1738244580.2591383,False
1738244580.2761462,False
1738244580.290645,False
1738244580.309427,False
1738244580.3259518,False
1738244580.343998,False
1738244580.3612957,False
1738244580.3772955,False
1738244580.3914,False
1738244580.4096618,False
1738244580.426103,False
1738244580.44128,False
1738244580.4599674,False
1738244580.4760327,False
1738244580.4908743,False
1738244580.5101275,False
1738244580.5263958,False
1738244580.5410607,False
1738244580.5602694,False
1738244580.5763044,False
1738244580.5913205,False
1738244580.6097474,False
1738244580.6271298,False
1738244580.641325,False
1738244580.6601367,False
1738244580.6772058,False
1738244580.6913276,False
1738244580.709762,False
1738244580.7271128,False
1738244580.741542,False
1738244580.7605472,False
1738244580.7768342,False
1738244580.791529,False
1738244580.810122,False
1738244580.8274753,False
1738244580.8464496,False
1738244580.8629298,False
1738244580.8788478,False
1738244580.894175,False
1738244580.9114733,False
1738244580.9277437,False
1738244580.942524,False
1738244580.9613166,False
1738244580.9777343,False
1738244580.9923687,False
1738244581.0111268,False
1738244581.0282054,False
1738244581.0428214,False
1738244581.0609264,False
1738244581.0781293,False
1738244581.092782,False
1738244581.1113265,False
1738244581.128194,False
1738244581.143366,False
1738244581.1623993,False
1738244581.1784563,False
1738244581.1934545,False
1738244581.2116485,False
1738244581.2285202,False
1738244581.2428882,False
1738244581.2617977,False
1738244581.2785072,False
1738244581.2933426,False
1738244581.3122854,False
1738244581.32857,False
1738244581.34332,False
1738244581.361657,False
1738244581.379327,False
1738244581.3932886,False
1738244581.4121127,False
1738244581.4289637,False
1738244581.4442446,False
1738244581.4624555,False
1738244581.47894,False
1738244581.493893,False
1738244581.512419,False
1738244581.5293596,False
1738244581.5439844,False
1738244581.562451,False
1738244581.579451,False
1738244581.5938966,False
1738244581.612259,False
1738244581.629591,False
1738244581.6445284,False
1738244581.6623538,False
1738244581.6800797,False
1738244581.6947138,False
1738244581.7129636,False
1738244581.7296295,False
1738244581.7445157,False
1738244581.7630334,False
1738244581.7796218,False
1738244581.7944114,False
1738244581.812699,False
1738244581.82968,False
1738244581.8452106,False
1738244581.8632154,False
1738244581.8800993,False
1738244581.8951588,False
1738244581.9127998,False
1738244581.9303308,False
1738244581.9450448,False
1738244581.9633677,False
1738244581.980183,False
1738244581.9951808,False
1738244582.0129895,False
1738244582.0300057,False
1738244582.0453956,False
1738244582.0631735,False
1738244582.0804818,False
1738244582.095065,False
1738244582.113211,False
1738244582.1300142,False
1738244582.145125,False
1738244582.162914,False
1738244582.180026,False
1738244582.1948042,False
1738244582.2137787,False
1738244582.230548,False
1738244582.2454183,False
1738244582.2638412,False
1738244582.2802742,False
1738244582.294981,False
1738244582.3137016,False
1738244582.33044,False
1738244582.345237,False
1738244582.363982,False
1738244582.3810136,False
1738244582.395424,False
1738244582.4135144,False
1738244582.4306104,False
1738244582.4456332,False
1738244582.4640152,False
1738244582.4815152,False
1738244582.4960096,False
1738244582.5140622,False
1738244582.5315585,False
1738244582.5456522,False
1738244582.5637658,False
1738244582.581517,False
1738244582.5961356,False
1738244582.6140275,False
1738244582.6314187,False
1738244582.646142,False
1738244582.6640892,False
1738244582.682224,False
1738244582.6964571,False
1738244582.714489,False
1738244582.731946,False
1738244582.745996,False
1738244582.764262,False
1738244582.781709,False
1738244582.796415,False
1738244582.8150873,False
1738244582.8318546,False
1738244582.8462791,False
1738244582.8646634,False
1738244582.8823664,False
1738244582.8965597,False
1738244582.9152083,False
1738244582.932249,False
1738244582.946598,False
1738244582.9653068,False
1738244582.9823658,False
1738244582.9982014,False
1738244583.0152118,False
1738244583.0327964,False
1738244583.0486176,False
1738244583.0653822,False
1738244583.0828612,False
1738244583.0982084,False
1738244583.115213,False
1738244583.1328795,False
1738244583.1480634,False
1738244583.1653852,False
1738244583.1826646,False
1738244583.199602,False
1738244583.2153575,False
1738244583.2331536,False
1738244583.2488818,False
1738244583.2660673,False
1738244583.2830458,False
1738244583.298897,False
1738244583.316146,False
1738244583.3338928,False
1738244583.3490465,False
1738244583.3654544,False
1738244583.382974,False
1738244583.3987112,False
1738244583.416059,False
1738244583.433467,False
1738244583.4487338,False
1738244583.4665198,False
1738244583.4836812,False
1738244583.498599,False
1738244583.5167444,False
1738244583.5336633,False
1738244583.5489511,False
1738244583.565688,False
1738244583.584129,False
1738244583.5994742,False
1738244583.6163783,False
1738244583.6340306,False
1738244583.6510038,False
1738244583.6662364,False
1738244583.6846304,False
1738244583.7007928,False
1738244583.7165456,False
1738244583.7344718,False
1738244583.751876,False
1738244583.7671936,False
1738244583.784972,False
1738244583.8016324,False
1738244583.8175654,False
1738244583.835213,False
1738244583.8514562,False
1738244583.8673444,False
1738244583.8849502,False
1738244583.9016454,False
1738244583.9174037,False
1738244583.9346335,False
1738244583.952583,False
1738244583.9675307,False
1738244583.984852,False
1738244584.0025928,False
1738244584.017359,False
1738244584.0354753,False
1738244584.0520449,False
1738244584.0680828,False
1738244584.0853343,False
1738244584.1031563,False
1738244584.1175723,False
1738244584.135824,False
1738244584.1525276,False
1738244584.1677966,False
1738244584.1855578,False
1738244584.202456,False
1738244584.217904,False
1738244584.235352,False
1738244584.25278,False
1738244584.2679,False
1738244584.2860298,False
1738244584.3029003,False
1738244584.3177798,False
1738244584.335119,False
1738244584.3520715,False
1738244584.3678153,False
1738244584.3854392,False
1738244584.4015007,False
1738244584.4183252,False
1738244584.4355505,False
1738244584.4520571,False
1738244584.467711,False
1738244584.4853983,False
1738244584.5018146,False
1738244584.5175445,False
1738244584.5363452,False
1738244584.5527356,False
1738244584.5681446,False
1738244584.5859537,False
1738244584.6024165,False
1738244584.618656,False
1738244584.6362834,False
1738244584.6531544,False
1738244584.6692245,False
1738244584.6873496,False
1738244584.703801,False
1738244584.7208498,False
1738244584.7370465,False
1738244584.753792,False
1738244584.7700946,False
1738244584.787229,False
1738244584.804268,False
1738244584.821837,False
1738244584.838426,False
1738244584.8551571,False
1738244584.8731923,False
1738244584.889446,False
1738244584.906184,False
1738244584.9251397,False
1738244584.9403443,False
1738244584.9561205,False
1738244584.9714956,False
1738244584.9883125,False
1738244585.005763,False
1738244585.0244138,False
1738244585.0394945,False
1738244585.0581293,False
1738244585.0770469,False
1738244585.0920618,False
1738244585.1079826,False
1738244585.1266484,False
1738244585.1413918,False
1738244585.157483,False
1738244585.1765797,False
1738244585.1910632,False
1738244585.2072582,False
1738244585.2274015,False
1738244585.2410064,False
1738244585.2578795,False
1738244585.2766602,False
1738244585.2909048,False
1738244585.3072038,False
1738244585.326737,False
1738244585.34121,False
1738244585.358093,False
1738244585.3769183,False
1738244585.390974,False
1738244585.407303,False
1738244585.4264417,False
1738244585.44157,False
1738244585.45741,False
1738244585.4757907,False
1738244585.4917915,False
1738244585.5074062,False
1738244585.526105,False
1738244585.5418143,False
1738244585.557644,False
1738244585.5764184,False
1738244585.5919647,False
1738244585.6079285,False
1738244585.6271398,False
1738244585.6419594,False
1738244585.6579995,False
1738244585.676041,False
1738244585.6922033,False
1738244585.7084713,False
1738244585.727032,False
1738244585.7419286,False
1738244585.7582197,False
1738244585.7768538,False
1738244585.791625,False
1738244585.8089187,False
1738244585.8279097,False
1738244585.8420362,False
1738244585.8585174,False
1738244585.876273,False
1738244585.892064,False
1738244585.908733,False
1738244585.926068,False
1738244585.9418066,False
1738244585.9584298,False
1738244585.9763334,False
1738244585.9918306,False
1738244586.0082777,False
1738244586.02744,False
1738244586.0425324,False
1738244586.0582166,False
1738244586.0764496,False
1738244586.0922344,False
1738244586.108554,False
1738244586.1266189,False
1738244586.142527,False
1738244586.158738,False
1738244586.176506,False
1738244586.192356,False
1738244586.2088785,False
1738244586.226394,False
1738244586.241856,False
1738244586.2585604,False
1738244586.276454,False
1738244586.2925828,False
1738244586.3081489,False
1738244586.3262184,False
1738244586.342083,False
1738244586.3585927,False
1738244586.376799,False
1738244586.3928416,False
1738244586.4085555,False
1738244586.4269257,False
1738244586.4430904,False
1738244586.4589248,False
1738244586.4773998,False
1738244586.4937377,False
1738244586.509072,False
1738244586.5264163,False
1738244586.5433242,False
1738244586.5585184,False
1738244586.5766895,False
1738244586.593082,False
1738244586.608864,False
1738244586.6266637,False
1738244586.6432106,False
1738244586.6586287,False
1738244586.6779878,False
1738244586.693761,False
1738244586.7090037,False
1738244586.7269306,False
1738244586.7439024,False
1738244586.7591505,False
1738244586.777814,False
1738244586.793779,False
1738244586.8094115,False
1738244586.8276064,False
1738244586.844212,False
1738244586.8592525,False
1738244586.8782609,False
1738244586.893823,False
1738244586.9092553,False
1738244586.928571,False
1738244586.944136,False
1738244586.9599123,False
1738244586.978234,False
1738244586.9939868,False
1738244587.0095615,False
1738244587.0286386,False
1738244587.0442398,False
1738244587.060352,False
1738244587.0774462,False
1738244587.0944293,False
1738244587.11022,False
1738244587.1279018,False
1738244587.1441135,False
1738244587.1602385,False
1738244587.1784458,False
1738244587.1947153,False
1738244587.2099226,False
1738244587.228057,False
1738244587.2445202,False
1738244587.260434,False
1738244587.2782774,False
1738244587.2948534,False
1738244587.3099685,False
1738244587.3279653,False
